votes,playerID,yearID,votedBy,ballots,needed,inducted,category,needed_note
12,burdele01,1973,BBWAA,380,285,N,Player,NA
7,burdele01,1974,BBWAA,365,274,N,Player,NA
11,burdele01,1975,BBWAA,362,272,N,Player,NA
21,burdele01,1976,BBWAA,388,291,N,Player,NA
85,burdele01,1977,BBWAA,383,288,N,Player,NA
76,burdele01,1978,BBWAA,379,285,N,Player,NA
53,burdele01,1979,BBWAA,432,324,N,Player,NA
66,burdele01,1980,BBWAA,385,289,N,Player,NA
48,burdele01,1981,BBWAA,401,301,N,Player,NA
43,burdele01,1982,BBWAA,415,312,N,Player,NA
43,burdele01,1983,BBWAA,374,281,N,Player,NA
97,burdele01,1984,BBWAA,403,303,N,Player,NA
82,burdele01,1985,BBWAA,395,297,N,Player,NA
96,burdele01,1986,BBWAA,425,319,N,Player,NA
96,burdele01,1987,BBWAA,413,310,N,Player,NA
NA,burdele01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burdele01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burdele01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,burgesm01,1973,BBWAA,380,285,N,Player,NA
2,burgesm01,1974,BBWAA,365,274,N,Player,NA
1,burkeje01,1936,Veterans,78,59,N,Player,NA
1,burkeje01,1937,BBWAA,201,151,N,Player,NA
2,burkeje01,1938,BBWAA,262,197,N,Player,NA
4,burkeje01,1942,BBWAA,233,175,N,Player,NA
2,burkeje01,1945,BBWAA,247,186,N,Player,NA
2,burkeje01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,burkeje01,1946,Old Timers,NA,NA,Y,Player,NA
2,burksel01,2010,BBWAA,539,405,N,Player,NA
0,burleri01,1993,BBWAA,423,318,N,Player,NA
0,burneaj01,2021,BBWAA,401,301,N,Player,NA
0,burnije01,2012,BBWAA,573,430,N,Player,NA
3,burnsge01,1937,BBWAA,201,151,N,Player,NA
3,burnsge01,1938,BBWAA,262,197,N,Player,NA
1,burnsge01,1939,BBWAA,274,206,N,Player,NA
1,burnsge01,1949,BBWAA,153,115,N,Player,NA
2,burnsge01,1950,BBWAA,168,126,N,Player,NA
NA,burnsge01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burnsge01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burnsge01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burnsge02,1982,Veterans,NA,NA,N,Player,NA
NA,burnsge02,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burnsge02,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,burnsge02,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,burrepa01,2017,BBWAA,442,332,N,Player,NA
1,burroje01,1991,BBWAA,443,333,N,Player,NA
11,buschgu99,2003,Veterans - Contributors,79,60,N,Executive,NA
13,buschgu99,2007,Veterans - Contributors,81,61,NA,Executive,NA
1,bushdo01,1937,BBWAA,201,151,N,Player,NA
2,bushdo01,1939,BBWAA,274,206,N,Player,NA
2,bushdo01,1942,BBWAA,233,175,N,Player,NA
1,bushdo01,1945,BBWAA,247,186,N,Player,NA
2,bushdo01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
1,bushdo01,1953,BBWAA,264,198,N,Player,NA
NA,bushdo01,1961,Veterans,NA,NA,N,Player,Finalist
NA,bushdo01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,bushdo01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,bushdo01,1964,Veterans,NA,NA,N,Player,NA
NA,bushge99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,bushge99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
2,bushgu01,1956,BBWAA,193,145,N,Player,NA
NA,bushgu01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
5,bushjo01,1958,BBWAA,266,200,N,Player,NA
2,butlebr01,2003,BBWAA,496,372,N,Player,NA
NA,byrdbi01,2006,Negro League,NA,NA,N,Player,NA
0,cabreor01,2017,BBWAA,442,332,N,Player,NA
1,cadorle01,1948,BBWAA,121,91,N,Player,NA
0,cainma01,2023,BBWAA,389,292,N,Player,NA
0,caldwmi01,1990,BBWAA,444,333,N,Player,NA
1,callijo01,1979,BBWAA,432,324,N,Player,NA
0,camermi01,2017,BBWAA,442,332,N,Player,NA
1,camildo01,1948,BBWAA,121,91,N,Player,NA
1,camildo01,1956,BBWAA,193,145,N,Player,NA
4,camildo01,1958,BBWAA,266,200,N,Player,NA
3,camildo01,1960,BBWAA,269,202,N,Player,NA
NA,camildo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,camildo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,camildo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,caminke01,2007,BBWAA,545,409,N,Player,NA
1,camniho01,1945,BBWAA,247,186,N,Player,NA
14,campabe01,1989,BBWAA,447,336,N,Player,NA
NA,campabe01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,campabe01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,campabe01,2009,Veterans - 1943 and Later,NA,NA,Y,Player,Preliminary poll
115,camparo01,1964,BBWAA,201,151,N,Player,NA
138,camparo01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
197,camparo01,1966,BBWAA,302,227,N,Player,NA
204,camparo01,1967,BBWAA,292,219,N,Player,NA
170,camparo01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
205,camparo01,1968,BBWAA,283,213,N,Player,NA
270,camparo01,1969,BBWAA,340,255,Y,Player,NA
1,campbbi02,1993,BBWAA,423,318,N,Player,NA
1,candejo01,1999,BBWAA,497,373,N,Player,NA
2,candito01,2005,BBWAA,516,387,N,Player,NA
0,cannich01,1980,BBWAA,385,289,N,Player,NA
6,cansejo01,2007,BBWAA,545,409,N,Player,NA
1,cardejo02,1986,BBWAA,425,319,N,Player,NA
1,cardele01,1981,BBWAA,401,301,N,Player,NA
1,cardele01,1982,BBWAA,415,312,N,Player,NA
NA,cardele01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
401,carewro01,1991,BBWAA,443,333,Y,Player,NA
6,careyma01,1937,BBWAA,201,151,N,Player,NA
6,careyma01,1938,BBWAA,262,197,N,Player,NA
7,careyma01,1939,BBWAA,274,206,N,Player,NA
1,careyma01,1945,BBWAA,247,186,N,Player,NA
9,careyma01,1948,BBWAA,121,91,N,Player,NA
12,careyma01,1949,BBWAA,153,115,N,Player,NA
14,careyma01,1950,BBWAA,168,126,N,Player,NA
27,careyma01,1951,BBWAA,226,170,N,Player,NA
36,careyma01,1952,BBWAA,234,176,N,Player,NA
55,careyma01,1953,BBWAA,264,198,N,Player,NA
55,careyma01,1954,BBWAA,252,189,N,Player,NA
119,careyma01,1955,BBWAA,251,189,N,Player,NA
65,careyma01,1956,BBWAA,193,145,N,Player,NA
136,careyma01,1958,BBWAA,266,200,N,Player,NA
NA,careyma01,1961,Veterans,NA,NA,Y,Player,NA
436,carltst01,1994,BBWAA,456,342,Y,Player,NA
2,carpech01,2018,BBWAA,422,317,N,Player,NA
1,carrach01,1966,BBWAA,302,227,N,Player,NA
5,carribi02,1937,BBWAA,201,151,N,Player,NA
4,carribi02,1938,BBWAA,262,197,N,Player,NA
2,carribi02,1939,BBWAA,274,206,N,Player,NA
3,carribi02,1945,BBWAA,247,186,N,Player,NA
NA,carribi02,1953,Veterans,NA,NA,N,Manager,NA
NA,carribi02,1955,Veterans,NA,NA,N,Manager,NA
1,carrocl02,1984,BBWAA,403,303,N,Player,NA
0,carrocl02,1985,BBWAA,395,297,N,Player,NA
200,cartega01,1998,BBWAA,473,355,N,Player,NA
168,cartega01,1999,BBWAA,497,373,N,Player,NA
248,cartega01,2000,BBWAA,499,375,N,Player,NA
334,cartega01,2001,BBWAA,515,387,N,Player,NA
343,cartega01,2002,BBWAA,472,354,N,Player,NA
387,cartega01,2003,BBWAA,496,372,Y,Player,NA
19,cartejo01,2004,BBWAA,506,380,N,Player,NA
NA,cartejo01,2019,Veterans - Today's Game Era,16,12,N,Player,<5 votes
NA,cartwal99,1938,Centennial,NA,NA,Y,Pioneer/Executive,NA
1,cartyri01,1985,BBWAA,395,297,N,Player,NA
NA,carutbo01,1982,Veterans,NA,NA,N,Player,NA
NA,carutbo01,1984,Veterans,NA,NA,N,Player,NA
NA,carutbo01,1988,Veterans,18,14,N,Player,NA
NA,carutbo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,carutbo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,carutbo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,casanpa01,1980,BBWAA,385,289,N,Player,NA
1,casege01,1958,BBWAA,266,200,N,Player,NA
1,casege01,1960,BBWAA,269,202,N,Player,NA
1,casege01,1962,BBWAA,160,120,N,Player,NA
2,casege01,1964,BBWAA,201,151,N,Player,NA
NA,casege01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,casege01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,casege01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,caseyse01,2014,BBWAA,571,429,N,Player,NA
2,cashda01,1986,BBWAA,425,319,N,Player,NA
6,cashno01,1980,BBWAA,385,289,N,Player,NA
NA,cashno01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,cashno01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,cashno01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,castilu01,2016,BBWAA,440,330,N,Player,NA
6,castivi02,2012,BBWAA,573,430,N,Player,NA
2,cavarph01,1962,BBWAA,160,120,N,Player,NA
22,cavarph01,1964,BBWAA,201,151,N,Player,NA
1,cavarph01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
9,cavarph01,1966,BBWAA,302,227,N,Player,NA
15,cavarph01,1967,BBWAA,292,219,N,Player,NA
4,cavarph01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
23,cavarph01,1968,BBWAA,283,213,N,Player,NA
37,cavarph01,1969,BBWAA,340,255,N,Player,NA
51,cavarph01,1970,BBWAA,300,225,N,Player,NA
83,cavarph01,1971,BBWAA,360,270,N,Player,NA
61,cavarph01,1972,BBWAA,396,297,N,Player,NA
73,cavarph01,1973,BBWAA,380,285,N,Player,NA
61,cavarph01,1974,BBWAA,365,274,N,Player,NA
129,cavarph01,1975,BBWAA,362,272,N,Player,NA
NA,cavarph01,1984,Veterans,NA,NA,N,Player,NA
NA,cavarph01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,cavarph01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,cavarph01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,cedence01,1992,BBWAA,430,323,N,Player,NA
48,cepedor01,1980,BBWAA,385,289,N,Player,NA
77,cepedor01,1981,BBWAA,401,301,N,Player,NA
42,cepedor01,1982,BBWAA,415,312,N,Player,NA
59,cepedor01,1983,BBWAA,374,281,N,Player,NA
124,cepedor01,1984,BBWAA,403,303,N,Player,NA
114,cepedor01,1985,BBWAA,395,297,N,Player,NA
152,cepedor01,1986,BBWAA,425,319,N,Player,NA
179,cepedor01,1987,BBWAA,413,310,N,Player,NA
199,cepedor01,1988,BBWAA,427,321,N,Player,NA
176,cepedor01,1989,BBWAA,447,336,N,Player,NA
211,cepedor01,1990,BBWAA,444,333,N,Player,NA
192,cepedor01,1991,BBWAA,443,333,N,Player,NA
246,cepedor01,1992,BBWAA,430,323,N,Player,NA
252,cepedor01,1993,BBWAA,423,318,N,Player,NA
335,cepedor01,1994,BBWAA,456,342,N,Player,NA
NA,cepedor01,1998,Veterans,NA,NA,N,Player,NA
NA,cepedor01,1999,Veterans,NA,NA,Y,Player,NA
8,ceyro01,1993,BBWAA,423,318,N,Player,NA
NA,chadwhe99,1938,Centennial,NA,NA,Y,Pioneer/Executive,NA
0,chambch01,1994,BBWAA,456,342,N,Player,NA
5,chancfr01,1936,BBWAA,226,170,N,Player,NA
49,chancfr01,1937,BBWAA,201,151,N,Player,NA
133,chancfr01,1938,BBWAA,262,197,N,Player,NA
158,chancfr01,1939,BBWAA,274,206,N,Player,NA
136,chancfr01,1942,BBWAA,233,175,N,Player,NA
179,chancfr01,1945,BBWAA,247,186,N,Player,NA
150,chancfr01,1946,Final Ballot,263,198,N,Player,NA
144,chancfr01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,chancfr01,1946,Old Timers,NA,NA,Y,Player,NA
NA,chandha99,1980,Veterans,NA,NA,N,Executive,NA
NA,chandha99,1982,Veterans,NA,NA,Y,Executive,NA
2,chandsp01,1950,BBWAA,168,126,N,Player,NA
1,chandsp01,1951,BBWAA,226,170,N,Player,NA
1,chandsp01,1956,BBWAA,193,145,N,Player,NA
2,chandsp01,1962,BBWAA,160,120,N,Player,NA
6,chandsp01,1964,BBWAA,201,151,N,Player,NA
NA,chandsp01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,chandsp01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,chandsp01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,chapmbe01,1949,BBWAA,153,115,N,Player,NA
1,chapmbe01,1952,BBWAA,234,176,N,Player,NA
NA,chapmbe01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,chapmbe01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,chapmbe01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,chapmra01,1938,BBWAA,262,197,N,Player,NA
1,chapmsa01,1958,BBWAA,266,200,N,Player,NA
NA,charlos99,1976,Negro League,NA,NA,Y,Player,NA
11,chaseha01,1936,BBWAA,226,170,N,Player,NA
18,chaseha01,1937,BBWAA,201,151,N,Player,NA
2,chaveer01,2020,BBWAA,397,298,N,Player,NA
1,chesbja01,1937,BBWAA,201,151,N,Player,NA
2,chesbja01,1938,BBWAA,262,197,N,Player,NA
6,chesbja01,1939,BBWAA,274,206,N,Player,NA
1,chesbja01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,chesbja01,1946,Old Timers,NA,NA,Y,Player,NA
NA,chylane99,1991,Veterans,17,13,N,Umpire,Among the frontrunners in the other category
NA,chylane99,1992,Veterans,NA,NA,N,Umpire,NA
NA,chylane99,1993,Veterans,NA,NA,N,Umpire,Received strong support in the non-player category
NA,chylane99,1995,Veterans,NA,NA,N,Umpire,NA
NA,chylane99,1997,Veterans,NA,NA,N,Umpire,Lost second ballot runoff to Lasorda
NA,chylane99,1998,Veterans,NA,NA,N,Umpire,NA
NA,chylane99,1999,Veterans,NA,NA,Y,Umpire,NA
0,cirilje01,2013,BBWAA,569,427,N,Player,NA
1,cissebi01,1937,BBWAA,201,151,N,Player,NA
1,clarkfr01,1936,BBWAA,226,170,N,Player,NA
9,clarkfr01,1936,Veterans,78,59,N,Player,NA
22,clarkfr01,1937,BBWAA,201,151,N,Player,NA
63,clarkfr01,1938,BBWAA,262,197,N,Player,NA
59,clarkfr01,1939,BBWAA,274,206,N,Player,NA
58,clarkfr01,1942,BBWAA,233,175,N,Player,NA
53,clarkfr01,1945,BBWAA,247,186,N,Player,NA
NA,clarkfr01,1945,Old Timers,NA,NA,Y,Player,NA
0,clarkho01,1980,BBWAA,385,289,N,Player,NA
7,clarkja01,1998,BBWAA,473,355,N,Player,NA
5,clarkjo01,1936,Veterans,78,59,N,Player,NA
1,clarkjo01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,clarkjo01,1953,Veterans,NA,NA,N,Player,NA
NA,clarkjo01,1955,Veterans,NA,NA,N,Player,NA
NA,clarkjo01,1957,Veterans,NA,NA,N,Player,NA
NA,clarkjo01,1959,Veterans,NA,NA,N,Player,NA
NA,clarkjo01,1961,Veterans,NA,NA,N,Player,Finalist
NA,clarkjo01,1962,Veterans,NA,NA,N,Player,Preliminary poll
